enrollment_id;user_id;course_id;enrollment_date;source;is_trial;completed;updated_at;campaign_id
5958;253;145;2022-11-07 02:06:07;organic;False;True;2022-11-07 02:06:07;34.0
5959;910;31;2022-11-07 02:06:10;ad;False;False;2022-11-07 03:00:58;49.0
5960;158;878;2022-11-07 02:10:03;ad;False;False;2022-11-07 02:59:20;34.0
5961;408;860;2022-11-07 04:12:09;ad;False;True;2022-11-07 05:06:25;21.0
5962;842;286;2022-11-07 04:18:11;organic;False;True;2022-11-07 04:18:11;45.0
5963;60;547;2022-11-07 04:20:37;organic;False;True;2022-11-07 04:20:37;21.0
5964;936;474;2022-11-07 04:54:56;ad;False;False;2022-11-07 05:33:15;34.0
5965;27;351;2022-11-07 06:13:05;organic;False;True;2022-11-07 06:13:05;49.0
5966;702;739;2022-11-07 07:26:50;ad;False;True;2022-11-07 08:00:20;34.0
5967;511;199;2022-11-07 07:54:40;ad;False;True;2022-11-07 08:32:53;49.0
5968;175;128;2022-11-07 09:25:21;ad;False;True;2022-11-07 09:40:13;49.0
5969;903;579;2022-11-07 09:32:51;ad;False;True;2022-11-07 09:55:35;20.0
5970;20;128;2022-11-07 11:20:17;ad;False;False;2022-11-07 11:53:02;22.0
5971;510;500;2022-11-07 14:04:25;ad;False;True;2022-11-07 14:12:30;49.0
5972;41;474;2022-11-07 14:13:32;organic;False;True;2022-11-07 14:13:32;19.0
5973;126;118;2022-11-07 14:32:15;ad;False;False;2022-11-07 14:32:58;49.0
5974;461;771;2022-11-07 16:04:16;organic;False;True;2022-11-07 16:04:16;34.0
5975;165;406;2022-11-07 16:27:59;organic;False;True;2022-11-07 16:27:59;21.0
5976;444;558;2022-11-07 16:30:03;organic;False;True;2022-11-07 16:30:03;27.0
5977;545;375;2022-11-07 16:40:11;ad;False;True;2022-11-07 17:11:36;34.0
5978;869;70;2022-11-07 16:53:36;ad;True;False;2022-11-07 17:52:06;34.0
5979;143;400;2022-11-07 17:30:31;organic;False;True;2022-11-07 17:30:31;22.0
5980;221;359;2022-11-07 18:50:32;organic;False;True;2022-11-07 18:50:32;19.0
5981;454;355;2022-11-07 20:05:38;ad;False;True;2022-11-07 20:57:07;19.0
5982;840;640;2022-11-07 22:19:28;organic;False;True;2022-11-07 22:19:28;34.0
5983;546;126;2022-11-07 22:23:49;organic;False;True;2022-11-07 22:23:49;19.0
5984;929;304;2022-11-07 22:25:31;ad;True;True;2022-11-07 23:12:41;21.0
5985;390;248;2022-11-07 22:27:04;organic;False;True;2022-11-07 22:27:04;27.0
5986;766;633;2022-11-07 23:06:41;organic;False;True;2022-11-07 23:06:41;19.0
5987;181;153;2022-11-07 23:29:40;organic;False;True;2022-11-07 23:29:40;21.0
5988;779;85;2022-11-08 00:00:28;organic;False;True;2022-11-08 00:00:28;22.0
5989;358;335;2022-11-08 00:08:50;ad;False;False;2022-11-08 00:18:54;49.0
5990;609;136;2022-11-08 00:59:35;ad;False;True;2022-11-08 01:52:44;45.0
5991;436;706;2022-11-08 01:03:04;organic;False;True;2022-11-08 01:03:04;27.0
5992;176;544;2022-11-08 01:35:31;ad;False;True;2022-11-08 02:31:03;20.0
5993;454;853;2022-11-08 05:04:10;ad;False;True;2022-11-08 05:39:48;20.0
5994;922;640;2022-11-08 05:52:02;ad;False;False;2022-11-08 06:34:03;21.0
5995;950;697;2022-11-08 05:59:50;organic;False;True;2022-11-08 05:59:50;45.0
5996;235;881;2022-11-08 06:11:05;ad;False;True;2022-11-08 06:48:44;22.0
5997;230;837;2022-11-08 06:40:07;ad;False;True;2022-11-08 07:17:22;34.0
5998;115;492;2022-11-08 07:55:48;organic;False;True;2022-11-08 07:55:48;44.0
5999;960;823;2022-11-08 10:00:26;organic;False;True;2022-11-08 10:00:26;27.0
6000;759;109;2022-11-08 10:25:55;ad;False;False;2022-11-08 11:03:19;27.0
6001;32;864;2022-11-08 10:35:46;organic;False;True;2022-11-08 10:35:46;44.0
6002;80;427;2022-11-08 11:06:08;organic;False;True;2022-11-08 11:06:08;20.0
6003;133;248;2022-11-08 12:40:40;ad;False;False;2022-11-08 12:59:26;49.0
6004;891;799;2022-11-08 13:08:03;ad;False;False;2022-11-08 13:22:12;19.0
6005;518;372;2022-11-08 13:33:54;organic;False;True;2022-11-08 13:33:54;20.0
6006;483;148;2022-11-08 15:40:04;organic;False;True;2022-11-08 15:40:04;21.0
6007;245;374;2022-11-08 17:43:42;ad;False;False;2022-11-08 18:35:23;44.0
6008;887;422;2022-11-08 18:44:19;organic;False;True;2022-11-08 18:44:19;22.0
6009;269;99;2022-11-08 18:47:57;organic;False;True;2022-11-08 18:47:57;45.0
6010;431;637;2022-11-08 20:21:50;ad;False;False;2022-11-08 20:27:52;19.0
6011;395;515;2022-11-08 20:34:41;ad;False;True;2022-11-08 20:58:13;19.0
6012;690;300;2022-11-08 20:53:46;ad;False;True;2022-11-08 21:10:11;19.0
6013;368;372;2022-11-08 21:14:08;ad;False;False;2022-11-08 21:52:44;45.0
6014;401;842;2022-11-08 21:15:35;organic;False;True;2022-11-08 21:15:35;20.0
6015;399;798;2022-11-08 21:25:01;organic;False;True;2022-11-08 21:25:01;19.0
6016;232;250;2022-11-08 21:32:27;ad;False;True;2022-11-08 22:05:07;49.0
6017;710;323;2022-11-08 22:56:21;ad;False;True;2022-11-08 23:06:01;45.0
6018;743;368;2022-11-08 23:18:01;ad;False;False;2022-11-09 00:11:56;27.0
6019;439;571;2022-11-09 00:42:44;organic;False;True;2022-11-09 00:42:44;45.0
6020;984;886;2022-11-09 03:16:15;organic;False;True;2022-11-09 03:16:15;22.0
6021;695;514;2022-11-09 03:19:18;ad;False;False;2022-11-09 03:53:26;19.0
6022;87;751;2022-11-09 04:01:19;organic;False;True;2022-11-09 04:01:19;49.0
6023;611;193;2022-11-09 04:20:37;ad;False;False;2022-11-09 04:55:00;45.0
6024;260;691;2022-11-09 04:34:53;ad;False;True;2022-11-09 05:08:48;21.0
6025;735;441;2022-11-09 04:40:50;ad;False;True;2022-11-09 05:30:34;44.0
6026;11;651;2022-11-09 04:41:33;ad;True;False;2022-11-09 05:27:50;34.0
6027;826;840;2022-11-09 04:54:01;organic;False;True;2022-11-09 04:54:01;27.0
6028;500;502;2022-11-09 04:56:56;ad;False;True;2022-11-09 05:36:14;21.0
6029;435;377;2022-11-09 05:49:01;ad;True;True;2022-11-09 06:18:32;22.0
6030;529;543;2022-11-09 06:08:47;organic;False;True;2022-11-09 06:08:47;19.0
6031;56;793;2022-11-09 07:13:26;ad;False;False;2022-11-09 08:05:32;20.0
6032;500;827;2022-11-09 07:15:27;ad;False;True;2022-11-09 07:58:59;21.0
6033;664;678;2022-11-09 07:46:18;ad;False;True;2022-11-09 08:14:34;49.0
6034;905;618;2022-11-09 07:54:58;ad;False;True;2022-11-09 08:32:05;21.0
6035;407;408;2022-11-09 07:58:11;ad;False;True;2022-11-09 08:26:18;21.0
6036;123;103;2022-11-09 08:54:39;ad;False;False;2022-11-09 09:27:17;22.0
6037;836;607;2022-11-09 09:37:57;ad;False;True;2022-11-09 10:06:11;49.0
6038;51;794;2022-11-09 09:42:53;ad;True;True;2022-11-09 10:42:02;49.0
6039;382;820;2022-11-09 09:50:35;ad;False;False;2022-11-09 10:46:52;34.0
6040;198;375;2022-11-09 10:19:35;ad;False;False;2022-11-09 11:11:27;27.0
6041;34;537;2022-11-09 12:19:58;ad;False;True;2022-11-09 13:05:26;27.0
6042;234;59;2022-11-09 13:05:11;ad;False;True;2022-11-09 13:20:06;27.0
6043;530;846;2022-11-09 13:22:54;ad;False;True;2022-11-09 14:04:33;21.0
6044;711;260;2022-11-09 14:15:49;ad;True;False;2022-11-09 14:25:08;27.0
6045;557;393;2022-11-09 15:34:45;ad;False;False;2022-11-09 16:31:34;20.0
6046;470;342;2022-11-09 15:58:52;ad;False;True;2022-11-09 16:10:31;49.0
6047;805;817;2022-11-09 17:29:47;ad;False;True;2022-11-09 17:58:50;22.0
6048;546;181;2022-11-09 17:30:29;ad;False;True;2022-11-09 17:32:37;20.0
6049;579;614;2022-11-09 18:32:49;organic;False;True;2022-11-09 18:32:49;19.0
6050;128;784;2022-11-09 18:49:39;organic;False;True;2022-11-09 18:49:39;44.0
6051;716;748;2022-11-09 21:08:39;ad;False;False;2022-11-09 21:49:13;27.0
6052;581;710;2022-11-09 21:56:38;organic;False;True;2022-11-09 21:56:38;22.0
6053;501;658;2022-11-09 22:33:13;organic;False;True;2022-11-09 22:33:13;49.0
6054;772;165;2022-11-09 23:57:29;organic;False;True;2022-11-09 23:57:29;19.0
6055;464;8;2022-11-10 00:23:14;organic;False;True;2022-11-10 00:23:14;44.0
6056;222;292;2022-11-10 00:51:27;ad;True;True;2022-11-10 01:08:51;22.0
6057;275;698;2022-11-10 00:57:17;ad;False;True;2022-11-10 01:30:56;34.0
6058;673;448;2022-11-10 01:08:42;ad;False;True;2022-11-10 01:19:38;21.0
6059;583;156;2022-11-10 01:23:22;ad;False;False;2022-11-10 02:05:52;49.0
6060;695;76;2022-11-10 01:28:14;ad;False;True;2022-11-10 01:45:45;21.0
6061;964;21;2022-11-10 03:44:07;organic;False;True;2022-11-10 03:44:07;44.0
6062;435;770;2022-11-10 04:14:24;ad;True;True;2022-11-10 05:09:34;20.0
6063;225;536;2022-11-10 04:20:54;organic;False;True;2022-11-10 04:20:54;27.0
6064;981;244;2022-11-10 04:31:23;organic;False;True;2022-11-10 04:31:23;27.0
6065;290;464;2022-11-10 05:03:55;organic;False;True;2022-11-10 05:03:55;22.0
6066;663;671;2022-11-10 05:04:21;organic;False;True;2022-11-10 05:04:21;27.0
6067;947;260;2022-11-10 05:19:02;ad;False;False;2022-11-10 05:21:50;19.0
6068;48;505;2022-11-10 05:42:24;ad;False;True;2022-11-10 06:24:42;20.0
6069;619;471;2022-11-10 06:19:19;ad;False;False;2022-11-10 06:53:35;22.0
6070;398;534;2022-11-10 07:09:46;ad;False;False;2022-11-10 08:06:21;27.0
6071;969;801;2022-11-10 08:16:51;ad;True;False;2022-11-10 08:58:15;27.0
6072;686;323;2022-11-10 09:45:54;ad;False;False;2022-11-10 10:15:28;20.0
6073;188;885;2022-11-10 10:32:34;ad;False;False;2022-11-10 10:36:37;20.0
6074;427;338;2022-11-10 12:43:53;ad;False;True;2022-11-10 12:53:58;45.0
6075;588;546;2022-11-10 12:54:11;organic;False;True;2022-11-10 12:54:11;19.0
6076;585;151;2022-11-10 12:57:01;ad;False;True;2022-11-10 13:17:39;45.0
6077;181;276;2022-11-10 13:30:05;organic;False;True;2022-11-10 13:30:05;44.0
6078;164;6;2022-11-10 15:16:50;organic;False;True;2022-11-10 15:16:50;34.0
6079;936;644;2022-11-10 15:27:53;ad;False;False;2022-11-10 16:05:39;20.0
6080;600;377;2022-11-10 15:42:23;ad;False;True;2022-11-10 16:34:54;49.0
6081;437;578;2022-11-10 15:53:06;ad;False;False;2022-11-10 16:14:13;22.0
6082;278;253;2022-11-10 15:58:51;organic;False;True;2022-11-10 15:58:51;27.0
6083;373;18;2022-11-10 16:50:54;organic;False;True;2022-11-10 16:50:54;22.0
6084;335;806;2022-11-10 17:33:29;organic;False;True;2022-11-10 17:33:29;49.0
6085;854;485;2022-11-10 17:34:47;ad;False;False;2022-11-10 18:12:36;21.0
6086;280;266;2022-11-10 19:13:03;organic;False;True;2022-11-10 19:13:03;49.0
6087;62;265;2022-11-10 19:18:19;organic;False;True;2022-11-10 19:18:19;22.0
6088;269;659;2022-11-10 20:22:16;ad;False;False;2022-11-10 20:34:05;21.0
6089;318;542;2022-11-10 20:42:23;organic;False;True;2022-11-10 20:42:23;20.0
6090;287;528;2022-11-10 20:48:14;ad;False;True;2022-11-10 21:31:27;49.0
6091;416;611;2022-11-10 21:19:56;organic;False;True;2022-11-10 21:19:56;44.0
6092;862;240;2022-11-10 21:20:53;ad;False;False;2022-11-10 21:25:36;21.0
6093;298;446;2022-11-10 21:32:11;ad;False;True;2022-11-10 22:28:48;44.0
6094;224;218;2022-11-10 21:42:30;ad;False;False;2022-11-10 22:04:42;22.0
6095;168;589;2022-11-10 21:43:57;ad;False;True;2022-11-10 21:45:22;34.0
6096;259;429;2022-11-10 22:34:14;organic;False;True;2022-11-10 22:34:14;20.0
6097;586;348;2022-11-10 22:36:37;ad;False;False;2022-11-10 22:43:22;21.0
6098;236;767;2022-11-10 22:39:51;organic;False;True;2022-11-10 22:39:51;19.0
6099;802;711;2022-11-10 23:01:55;ad;False;False;2022-11-10 23:05:53;27.0
6100;620;379;2022-11-11 00:36:25;ad;True;True;2022-11-11 00:54:04;19.0
6101;35;384;2022-11-11 00:36:32;ad;False;False;2022-11-11 01:08:39;34.0
6102;161;133;2022-11-11 02:00:14;ad;False;True;2022-11-11 02:43:06;45.0
6103;808;339;2022-11-11 02:09:14;ad;False;False;2022-11-11 02:56:24;44.0
6104;835;666;2022-11-11 02:14:21;organic;False;True;2022-11-11 02:14:21;21.0
6105;804;107;2022-11-11 03:49:24;organic;False;True;2022-11-11 03:49:24;20.0
6106;694;618;2022-11-11 03:51:16;organic;False;True;2022-11-11 03:51:16;49.0
6107;97;359;2022-11-11 03:53:03;ad;False;True;2022-11-11 04:32:14;34.0
6108;178;796;2022-11-11 04:18:17;ad;False;True;2022-11-11 05:11:02;21.0
6109;357;479;2022-11-11 04:27:20;organic;False;True;2022-11-11 04:27:20;45.0
6110;303;205;2022-11-11 05:30:39;ad;False;False;2022-11-11 06:25:12;20.0
6111;272;321;2022-11-11 06:02:24;ad;True;False;2022-11-11 06:21:48;19.0
6112;709;718;2022-11-11 06:19:21;ad;False;True;2022-11-11 07:02:45;21.0
6113;858;131;2022-11-11 06:49:48;organic;False;True;2022-11-11 06:49:48;27.0
6114;553;72;2022-11-11 07:09:46;ad;False;False;2022-11-11 07:21:52;45.0
6115;694;119;2022-11-11 07:39:06;organic;False;True;2022-11-11 07:39:06;45.0
6116;971;35;2022-11-11 07:44:26;organic;False;True;2022-11-11 07:44:26;27.0
6117;612;108;2022-11-11 08:40:57;organic;False;True;2022-11-11 08:40:57;44.0
6118;237;497;2022-11-11 09:00:34;ad;False;False;2022-11-11 09:16:05;44.0
6119;492;297;2022-11-11 09:17:33;organic;False;True;2022-11-11 09:17:33;49.0
6120;133;113;2022-11-11 09:28:03;organic;False;True;2022-11-11 09:28:03;21.0
6121;173;865;2022-11-11 09:52:48;organic;False;True;2022-11-11 09:52:48;49.0
6122;236;737;2022-11-11 09:54:48;ad;False;True;2022-11-11 10:27:33;21.0
6123;968;36;2022-11-11 10:45:00;ad;False;True;2022-11-11 10:58:00;20.0
6124;404;615;2022-11-11 11:01:19;organic;False;True;2022-11-11 11:01:19;49.0
6125;955;137;2022-11-11 11:41:27;ad;False;True;2022-11-11 11:57:15;27.0
6126;146;813;2022-11-11 12:08:07;ad;False;True;2022-11-11 12:25:15;44.0
6127;193;534;2022-11-11 12:19:19;ad;False;False;2022-11-11 12:20:21;20.0
6128;241;441;2022-11-11 12:45:19;organic;False;True;2022-11-11 12:45:19;45.0
6129;238;477;2022-11-11 13:02:46;ad;False;False;2022-11-11 13:58:31;21.0
6130;241;878;2022-11-11 14:38:31;ad;False;True;2022-11-11 14:47:06;45.0
6131;970;645;2022-11-11 15:10:12;ad;True;False;2022-11-11 15:23:12;19.0
6132;467;832;2022-11-11 15:59:20;organic;False;True;2022-11-11 15:59:20;27.0
6133;816;358;2022-11-11 18:28:21;ad;False;True;2022-11-11 18:57:39;19.0
6134;161;406;2022-11-11 19:22:04;organic;False;True;2022-11-11 19:22:04;45.0
6135;999;48;2022-11-11 19:39:49;ad;False;False;2022-11-11 20:38:53;22.0
6136;270;16;2022-11-11 20:17:34;ad;True;False;2022-11-11 21:06:50;27.0
6137;697;653;2022-11-11 20:44:44;organic;False;True;2022-11-11 20:44:44;22.0
6138;836;410;2022-11-11 21:47:59;ad;False;False;2022-11-11 22:17:36;22.0
6139;180;615;2022-11-11 22:09:58;ad;False;False;2022-11-11 23:01:53;34.0
6140;394;2;2022-11-11 22:36:01;ad;False;True;2022-11-11 22:37:04;19.0
6141;57;784;2022-11-11 23:34:58;ad;False;False;2022-11-11 23:43:07;45.0
6142;629;529;2022-11-12 00:57:20;ad;False;True;2022-11-12 01:28:37;45.0
6143;721;544;2022-11-12 01:47:46;organic;False;True;2022-11-12 01:47:46;22.0
6144;254;610;2022-11-12 03:27:36;organic;False;True;2022-11-12 03:27:36;34.0
6145;745;730;2022-11-12 04:11:08;ad;False;True;2022-11-12 04:57:27;45.0
6146;293;732;2022-11-12 04:32:12;ad;False;True;2022-11-12 05:23:50;34.0
6147;917;712;2022-11-12 05:02:13;organic;False;True;2022-11-12 05:02:13;19.0
6148;242;76;2022-11-12 06:56:25;ad;False;True;2022-11-12 07:00:42;49.0
6149;725;285;2022-11-12 07:20:44;organic;False;True;2022-11-12 07:20:44;45.0
6150;970;142;2022-11-12 07:22:37;ad;False;True;2022-11-12 08:13:16;45.0
6151;852;769;2022-11-12 07:31:29;ad;False;True;2022-11-12 08:20:42;44.0
6152;546;691;2022-11-12 08:05:01;organic;False;True;2022-11-12 08:05:01;27.0
6153;948;253;2022-11-12 09:27:04;organic;False;True;2022-11-12 09:27:04;45.0
6154;82;208;2022-11-12 10:15:23;organic;False;True;2022-11-12 10:15:23;34.0
6155;68;196;2022-11-12 10:20:56;ad;False;True;2022-11-12 10:33:55;22.0
6156;429;191;2022-11-12 11:09:45;ad;True;True;2022-11-12 11:39:28;22.0
6157;806;400;2022-11-12 11:31:37;organic;False;True;2022-11-12 11:31:37;20.0
6158;32;168;2022-11-12 11:52:06;organic;False;True;2022-11-12 11:52:06;44.0
6159;512;124;2022-11-12 11:53:09;ad;True;True;2022-11-12 12:03:13;49.0
6160;752;563;2022-11-12 12:02:03;ad;False;True;2022-11-12 12:48:14;20.0
6161;917;686;2022-11-12 13:44:29;organic;False;True;2022-11-12 13:44:29;20.0
6162;528;636;2022-11-12 15:54:01;ad;False;True;2022-11-12 16:51:52;22.0
6163;14;672;2022-11-12 16:01:33;ad;False;False;2022-11-12 16:41:30;27.0
6164;920;528;2022-11-12 17:24:08;ad;False;False;2022-11-12 18:08:15;44.0
6165;588;530;2022-11-12 18:13:11;organic;False;True;2022-11-12 18:13:11;22.0
6166;876;640;2022-11-12 18:40:37;ad;False;True;2022-11-12 18:42:57;49.0
6167;311;215;2022-11-12 19:59:44;organic;False;True;2022-11-12 19:59:44;22.0
6168;143;191;2022-11-12 20:22:08;organic;False;True;2022-11-12 20:22:08;20.0
6169;74;425;2022-11-12 20:50:15;ad;False;True;2022-11-12 21:49:33;45.0
6170;181;323;2022-11-12 21:14:25;ad;False;True;2022-11-12 22:00:39;34.0
6171;161;140;2022-11-12 21:26:43;organic;False;True;2022-11-12 21:26:43;34.0
6172;149;439;2022-11-12 21:35:16;ad;False;False;2022-11-12 22:05:13;49.0
6173;111;244;2022-11-12 21:44:09;ad;False;True;2022-11-12 21:55:32;49.0
6174;715;97;2022-11-12 21:53:39;organic;False;True;2022-11-12 21:53:39;21.0
6175;464;469;2022-11-12 22:10:42;organic;False;True;2022-11-12 22:10:42;34.0
6176;24;429;2022-11-12 22:53:21;ad;False;True;2022-11-12 23:11:50;22.0
6177;313;228;2022-11-12 23:05:26;ad;False;True;2022-11-12 23:30:01;21.0
6178;862;434;2022-11-12 23:28:49;ad;False;False;2022-11-12 23:33:10;20.0
6179;365;267;2022-11-13 00:01:38;organic;False;True;2022-11-13 00:01:38;21.0
6180;513;214;2022-11-13 01:00:06;ad;True;True;2022-11-13 01:56:32;27.0
6181;704;541;2022-11-13 01:10:42;organic;False;True;2022-11-13 01:10:42;49.0
6182;314;570;2022-11-13 01:12:20;ad;False;True;2022-11-13 01:40:45;44.0
6183;276;98;2022-11-13 01:19:51;ad;False;True;2022-11-13 01:58:51;34.0
6184;960;495;2022-11-13 01:23:11;organic;False;True;2022-11-13 01:23:11;20.0
6185;165;330;2022-11-13 02:09:25;ad;False;False;2022-11-13 02:43:10;49.0
6186;2;731;2022-11-13 02:14:30;organic;False;True;2022-11-13 02:14:30;45.0
6187;357;300;2022-11-13 02:31:17;organic;False;True;2022-11-13 02:31:17;45.0
6188;217;700;2022-11-13 02:32:18;ad;False;False;2022-11-13 02:38:02;21.0
6189;80;736;2022-11-13 02:37:48;ad;False;True;2022-11-13 03:17:15;19.0
6190;175;14;2022-11-13 03:17:51;organic;False;True;2022-11-13 03:17:51;20.0
6191;930;662;2022-11-13 04:35:59;organic;False;True;2022-11-13 04:35:59;22.0
6192;171;461;2022-11-13 05:32:57;organic;False;True;2022-11-13 05:32:57;49.0
6193;487;867;2022-11-13 05:44:08;organic;False;True;2022-11-13 05:44:08;44.0
6194;160;694;2022-11-13 06:18:46;ad;False;False;2022-11-13 06:54:00;45.0
6195;761;753;2022-11-13 09:15:53;ad;False;True;2022-11-13 09:43:58;20.0
6196;288;268;2022-11-13 10:37:27;ad;False;False;2022-11-13 11:14:44;44.0
6197;86;382;2022-11-13 11:47:49;ad;False;True;2022-11-13 12:13:31;19.0
6198;57;6;2022-11-13 11:52:32;ad;True;True;2022-11-13 12:03:49;49.0
6199;552;563;2022-11-13 12:06:10;organic;False;True;2022-11-13 12:06:10;22.0
6200;223;36;2022-11-13 12:47:51;ad;False;False;2022-11-13 13:08:21;44.0
6201;643;73;2022-11-13 13:12:43;ad;True;False;2022-11-13 13:43:23;45.0
6202;883;476;2022-11-13 14:37:45;ad;False;False;2022-11-13 15:25:24;27.0
6203;909;607;2022-11-13 17:52:23;ad;False;False;2022-11-13 18:06:41;27.0
6204;549;499;2022-11-13 18:27:39;ad;True;True;2022-11-13 19:09:26;27.0
6205;940;56;2022-11-13 18:36:56;ad;False;False;2022-11-13 19:15:54;45.0
6206;534;663;2022-11-13 18:51:30;ad;False;False;2022-11-13 18:57:43;21.0
6207;453;172;2022-11-13 21:39:13;ad;False;True;2022-11-13 21:44:51;45.0
6208;535;558;2022-11-13 21:44:36;organic;False;True;2022-11-13 21:44:36;44.0
6209;538;643;2022-11-13 21:55:45;organic;False;True;2022-11-13 21:55:45;44.0
6210;412;423;2022-11-13 22:18:38;ad;True;False;2022-11-13 22:58:20;21.0
6211;521;442;2022-11-13 22:56:45;organic;False;True;2022-11-13 22:56:45;44.0
6212;332;568;2022-11-13 22:59:11;ad;False;False;2022-11-13 23:13:51;27.0
6213;767;707;2022-11-13 23:11:31;ad;False;False;2022-11-13 23:31:33;19.0
6214;574;317;2022-11-13 23:55:08;ad;False;True;2022-11-14 00:15:05;44.0
6215;838;88;2022-11-14 00:02:54;organic;False;True;2022-11-14 00:02:54;44.0
6216;924;333;2022-11-14 00:14:03;ad;False;True;2022-11-14 01:10:38;34.0
6217;147;88;2022-11-14 01:12:40;ad;False;True;2022-11-14 01:55:03;49.0
6218;944;499;2022-11-14 02:01:17;organic;False;True;2022-11-14 02:01:17;22.0
6219;62;647;2022-11-14 02:22:19;organic;False;True;2022-11-14 02:22:19;22.0
6220;387;6;2022-11-14 02:34:30;ad;True;False;2022-11-14 03:29:21;45.0
6221;294;648;2022-11-14 03:56:44;organic;False;True;2022-11-14 03:56:44;34.0
6222;751;265;2022-11-14 04:28:43;organic;False;True;2022-11-14 04:28:43;44.0
6223;493;834;2022-11-14 04:35:51;ad;False;False;2022-11-14 05:04:16;45.0
6224;449;186;2022-11-14 05:37:02;ad;False;True;2022-11-14 06:06:09;22.0
6225;418;270;2022-11-14 06:29:30;ad;False;False;2022-11-14 07:13:18;45.0
6226;8;656;2022-11-14 06:30:35;ad;False;False;2022-11-14 06:41:41;34.0
6227;248;433;2022-11-14 07:57:08;organic;False;True;2022-11-14 07:57:08;45.0
6228;606;507;2022-11-14 08:31:17;organic;False;True;2022-11-14 08:31:17;22.0
6229;841;869;2022-11-14 09:06:10;ad;False;False;2022-11-14 09:30:50;22.0
6230;40;542;2022-11-14 09:36:12;ad;False;True;2022-11-14 09:53:09;21.0
6231;324;27;2022-11-14 09:37:29;ad;False;False;2022-11-14 09:53:27;22.0
6232;279;500;2022-11-14 09:39:37;organic;False;True;2022-11-14 09:39:37;20.0
6233;777;672;2022-11-14 10:15:25;ad;False;True;2022-11-14 10:31:20;20.0
6234;940;654;2022-11-14 10:35:07;organic;False;True;2022-11-14 10:35:07;19.0
6235;839;888;2022-11-14 11:02:26;ad;True;False;2022-11-14 11:03:57;22.0
6236;378;104;2022-11-14 11:17:45;organic;False;True;2022-11-14 11:17:45;49.0
6237;413;464;2022-11-14 11:32:09;ad;False;False;2022-11-14 11:36:25;27.0
6238;871;364;2022-11-14 12:16:11;organic;False;True;2022-11-14 12:16:11;49.0
6239;195;41;2022-11-14 13:13:09;ad;False;False;2022-11-14 14:09:15;22.0
6240;520;830;2022-11-14 13:14:06;ad;False;True;2022-11-14 13:28:00;19.0
6241;173;26;2022-11-14 13:33:25;organic;False;True;2022-11-14 13:33:25;34.0
6242;865;600;2022-11-14 13:50:36;ad;False;False;2022-11-14 14:43:29;20.0
6243;305;189;2022-11-14 14:46:14;ad;False;True;2022-11-14 15:30:34;27.0
6244;780;327;2022-11-14 14:56:44;ad;False;True;2022-11-14 15:06:18;44.0
6245;909;571;2022-11-14 15:06:29;ad;False;True;2022-11-14 15:59:29;44.0
6246;564;374;2022-11-14 15:10:55;organic;False;True;2022-11-14 15:10:55;27.0
6247;643;835;2022-11-14 15:52:17;ad;False;False;2022-11-14 16:26:43;44.0
6248;198;846;2022-11-14 15:58:07;ad;False;True;2022-11-14 16:32:21;45.0
6249;577;213;2022-11-14 17:01:03;ad;False;False;2022-11-14 17:35:03;34.0
6250;939;71;2022-11-14 17:31:48;organic;False;True;2022-11-14 17:31:48;44.0
6251;893;784;2022-11-14 17:39:09;organic;False;True;2022-11-14 17:39:09;19.0
6252;814;30;2022-11-14 17:45:19;ad;False;False;2022-11-14 18:18:01;21.0
6253;284;353;2022-11-14 18:20:02;ad;False;False;2022-11-14 18:33:53;49.0
6254;160;115;2022-11-14 21:37:59;ad;False;False;2022-11-14 22:06:25;20.0
6255;92;279;2022-11-14 21:42:00;ad;False;True;2022-11-14 22:27:04;19.0
6256;20;188;2022-11-14 21:52:09;ad;False;False;2022-11-14 22:02:21;22.0
6257;349;95;2022-11-14 22:03:38;ad;False;True;2022-11-14 22:37:46;44.0
6258;365;6;2022-11-14 22:43:50;ad;False;True;2022-11-14 23:16:15;44.0
6259;274;871;2022-11-14 23:52:35;ad;False;False;2022-11-15 00:47:55;20.0
6260;634;312;2022-11-15 00:01:39;organic;False;True;2022-11-15 00:01:39;45.0
6261;714;127;2022-11-15 00:58:45;ad;False;True;2022-11-15 01:41:50;49.0
6262;95;445;2022-11-15 01:05:57;ad;False;False;2022-11-15 01:58:24;20.0
6263;793;750;2022-11-15 02:18:23;ad;False;True;2022-11-15 02:48:45;22.0
6264;941;558;2022-11-15 02:33:03;ad;False;True;2022-11-15 02:58:10;27.0
6265;722;590;2022-11-15 02:36:04;ad;True;True;2022-11-15 03:18:14;49.0
6266;275;124;2022-11-15 02:59:44;ad;False;False;2022-11-15 03:41:29;49.0
6267;299;54;2022-11-15 03:07:51;ad;True;False;2022-11-15 03:42:23;45.0
6268;623;869;2022-11-15 03:32:41;organic;False;True;2022-11-15 03:32:41;19.0
6269;830;414;2022-11-15 03:36:06;ad;True;True;2022-11-15 03:53:32;34.0
6270;65;438;2022-11-15 04:18:39;organic;False;True;2022-11-15 04:18:39;20.0
6271;144;91;2022-11-15 04:34:02;organic;False;True;2022-11-15 04:34:02;21.0
6272;673;533;2022-11-15 06:22:28;ad;False;False;2022-11-15 06:24:43;27.0
6273;76;217;2022-11-15 06:52:16;ad;False;True;2022-11-15 07:40:53;22.0
6274;648;418;2022-11-15 07:23:12;ad;False;False;2022-11-15 07:24:30;22.0
